Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1850,7,0.451,1.824,-0.652,0.689,NaN,NaN,NaN,NaN,NaN,NaN
1850,8,-0.271,1.844,-0.666,0.636,NaN,NaN,NaN,NaN,NaN,NaN
1850,9,-0.526,1.872,-0.726,0.625,NaN,NaN,NaN,NaN,NaN,NaN
1850,10,-1.515,1.827,-0.75,0.616,NaN,NaN,NaN,NaN,NaN,NaN
1850,11,-0.6,2.226,-0.594,0.596,NaN,NaN,NaN,NaN,NaN,NaN
1850,12,-0.883,2.196,-0.469,0.583,NaN,NaN,NaN,NaN,NaN,NaN
1851,1,-0.874,1.926,-0.535,0.582,NaN,NaN,NaN,NaN,NaN,NaN
1851,2,-0.51,1.927,-0.533,0.578,NaN,NaN,NaN,NaN,NaN,NaN
1851,3,-0.768,2.057,-0.535,0.582,NaN,NaN,NaN,NaN,NaN,NaN
1851,4,-1.419,1.857,-0.469,0.57,NaN,NaN,NaN,NaN,NaN,NaN
1851,5,0.772,1.926,-0.504,0.57,NaN,NaN,NaN,NaN,NaN,NaN
1851,6,0.513,1.877,-0.478,0.595,NaN,NaN,NaN,NaN,NaN,NaN
1851,7,-0.338,1.798,-0.445,0.635,NaN,NaN,NaN,NaN,NaN,NaN
1851,8,-0.248,1.748,-0.502,0.642,NaN,NaN,NaN,NaN,NaN,NaN
1851,9,-0.547,1.894,-0.581,0.659,NaN,NaN,NaN,NaN,NaN,NaN
1851,10,-0.729,2.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1851,11,-1.022,1.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1851,12,-0.57,1.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1853,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1858,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1859,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1860,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1864,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1865,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1866,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1867,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1868,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1871,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
